log_id,target_file,issue_type,row_key,column,original_value,new_value,notes
DQ-001078,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1586730040|month=2025-06|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,59,,set to NULL; outside every treatment target-category window
DQ-001079,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1436772218|month=2023-04|ndc_category=METABOLIC_GLP1_INJ,rx_volume,251,,set to NULL; outside every treatment target-category window
DQ-001080,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1332815285|month=2023-10|ndc_category=CV_ANTICOAG_ORAL,rx_volume,113,,set to NULL; outside every treatment target-category window
DQ-001081,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1568842342|month=2023-01|ndc_category=CV_ANTICOAG_ORAL,rx_volume,74,,set to NULL; outside every treatment target-category window
DQ-001082,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1464676570|month=2024-12|ndc_category=METABOLIC_GLP1_INJ,rx_volume,80,,set to NULL; outside every treatment target-category window
DQ-001083,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1413202163|month=2025-09|ndc_category=ENDO_BASAL_INSULIN,rx_volume,129,,set to NULL; outside every treatment target-category window
DQ-001084,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1335601583|month=2023-01|ndc_category=METABOLIC_GLP1_INJ,rx_volume,142,,set to NULL; outside every treatment target-category window
DQ-001085,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1138208594|month=2024-01|ndc_category=CV_ANTICOAG_ORAL,rx_volume,74,,set to NULL; outside every treatment target-category window
DQ-001086,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1803339427|month=2023-04|ndc_category=ENDO_BASAL_INSULIN,rx_volume,254,,set to NULL; outside every treatment target-category window
DQ-001087,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1746046261|month=2024-11|ndc_category=METABOLIC_GLP1_INJ,rx_volume,169,,set to NULL; outside every treatment target-category window
DQ-001088,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1238983617|month=2025-06|ndc_category=METABOLIC_GLP1_INJ,rx_volume,277,,set to NULL; outside every treatment target-category window
DQ-001089,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1719722377|month=2024-10|ndc_category=ENDO_BASAL_INSULIN,rx_volume,343,,set to NULL; outside every treatment target-category window
DQ-001090,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1043802820|month=2025-03|ndc_category=METABOLIC_GLP1_INJ,rx_volume,92,,set to NULL; outside every treatment target-category window
DQ-001091,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1456299035|month=2025-08|ndc_category=CV_ANTICOAG_ORAL,rx_volume,263,,set to NULL; outside every treatment target-category window
DQ-001092,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1814938340|month=2024-05|ndc_category=METABOLIC_GLP1_INJ,rx_volume,160,,set to NULL; outside every treatment target-category window
DQ-001093,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1154629764|month=2023-03|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,165,,set to NULL; outside every treatment target-category window
DQ-001094,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1985685233|month=2024-10|ndc_category=METABOLIC_GLP1_INJ,rx_volume,56,,set to NULL; outside every treatment target-category window
DQ-001095,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1451721462|month=2023-10|ndc_category=CARD_HF_ARNI,rx_volume,249,,set to NULL; outside every treatment target-category window
DQ-001096,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1001999733|month=2023-04|ndc_category=CV_ANTICOAG_ORAL,rx_volume,37,,set to NULL; outside every treatment target-category window
DQ-001097,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1120080837|month=2023-07|ndc_category=CV_ANTICOAG_ORAL,rx_volume,147,,set to NULL; outside every treatment target-category window
DQ-001098,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1513803142|month=2025-04|ndc_category=CV_ANTICOAG_ORAL,rx_volume,458,,set to NULL; outside every treatment target-category window
DQ-001099,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1601451010|month=2023-01|ndc_category=RHEUM_JAK_ORAL,rx_volume,217,,set to NULL; outside every treatment target-category window
DQ-001100,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1990401386|month=2025-04|ndc_category=CV_ANTICOAG_ORAL,rx_volume,82,,set to NULL; outside every treatment target-category window
DQ-001101,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1510477734|month=2023-08|ndc_category=METABOLIC_GLP1_INJ,rx_volume,38,,set to NULL; outside every treatment target-category window
DQ-001102,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1808826295|month=2025-04|ndc_category=METABOLIC_GLP1_INJ,rx_volume,343,,set to NULL; outside every treatment target-category window
DQ-001103,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1812815243|month=2025-03|ndc_category=METABOLIC_GLP1_INJ,rx_volume,445,,set to NULL; outside every treatment target-category window
DQ-001104,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1683943777|month=2022-12|ndc_category=CARD_HF_ARNI,rx_volume,284,,set to NULL; outside every treatment target-category window
DQ-001105,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1976707814|month=2025-07|ndc_category=PULM_ICS_LABA_INH,rx_volume,173,,set to NULL; outside every treatment target-category window
DQ-001106,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1334793308|month=2025-05|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,164,,set to NULL; outside every treatment target-category window
DQ-001107,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1950588461|month=2025-08|ndc_category=METABOLIC_GLP1_INJ,rx_volume,101,,set to NULL; outside every treatment target-category window
DQ-001108,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1921646299|month=2023-05|ndc_category=CV_ANTICOAG_ORAL,rx_volume,144,,set to NULL; outside every treatment target-category window
DQ-001109,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1321405205|month=2023-08|ndc_category=METABOLIC_GLP1_INJ,rx_volume,26,,set to NULL; outside every treatment target-category window
DQ-001110,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1102089657|month=2024-01|ndc_category=METABOLIC_GLP1_INJ,rx_volume,40,,set to NULL; outside every treatment target-category window
DQ-001111,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1004478891|month=2025-03|ndc_category=RHEUM_JAK_ORAL,rx_volume,84,,set to NULL; outside every treatment target-category window
DQ-001112,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1875967568|month=2023-08|ndc_category=METABOLIC_GLP1_INJ,rx_volume,360,,set to NULL; outside every treatment target-category window
DQ-001113,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1484037258|month=2023-09|ndc_category=CV_ANTICOAG_ORAL,rx_volume,158,,set to NULL; outside every treatment target-category window
DQ-001114,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1312630019|month=2024-03|ndc_category=METABOLIC_GLP1_INJ,rx_volume,49,,set to NULL; outside every treatment target-category window
DQ-001115,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1965430253|month=2023-02|ndc_category=METABOLIC_GLP1_INJ,rx_volume,24,,set to NULL; outside every treatment target-category window
DQ-001116,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1389574017|month=2024-08|ndc_category=PULM_ICS_LABA_INH,rx_volume,294,,set to NULL; outside every treatment target-category window
DQ-001117,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1641859123|month=2025-03|ndc_category=METABOLIC_GLP1_INJ,rx_volume,103,,set to NULL; outside every treatment target-category window
DQ-001118,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1507069536|month=2025-10|ndc_category=ENDO_BASAL_INSULIN,rx_volume,51,,set to NULL; outside every treatment target-category window
DQ-001119,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1507069536|month=2025-06|ndc_category=ENDO_BASAL_INSULIN,rx_volume,88,,set to NULL; outside every treatment target-category window
DQ-001120,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1191540602|month=2025-07|ndc_category=CV_ANTICOAG_ORAL,rx_volume,27,,set to NULL; outside every treatment target-category window
DQ-001121,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1854852153|month=2025-10|ndc_category=METABOLIC_GLP1_INJ,rx_volume,250,,set to NULL; outside every treatment target-category window
DQ-001122,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1681501296|month=2025-07|ndc_category=PULM_ICS_LABA_INH,rx_volume,82,,set to NULL; outside every treatment target-category window
DQ-001123,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1107378550|month=2025-01|ndc_category=CARD_HF_ARNI,rx_volume,258,,set to NULL; outside every treatment target-category window
DQ-001124,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1719186219|month=2023-01|ndc_category=CV_ANTICOAG_ORAL,rx_volume,120,,set to NULL; outside every treatment target-category window
DQ-001125,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1426157339|month=2025-07|ndc_category=CARD_HF_ARNI,rx_volume,55,,set to NULL; outside every treatment target-category window
DQ-001126,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1480117328|month=2025-02|ndc_category=METABOLIC_GLP1_INJ,rx_volume,161,,set to NULL; outside every treatment target-category window
DQ-001127,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1117854327|month=2024-11|ndc_category=CV_ANTICOAG_ORAL,rx_volume,71,,set to NULL; outside every treatment target-category window
DQ-001128,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1681526517|month=2024-09|ndc_category=METABOLIC_GLP1_INJ,rx_volume,874,,set to NULL; outside every treatment target-category window
DQ-001129,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1328056928|month=2023-07|ndc_category=ONC_TARGETED_ORAL,rx_volume,252,,set to NULL; outside every treatment target-category window
DQ-001130,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1370361275|month=2024-02|ndc_category=CV_ANTICOAG_ORAL,rx_volume,63,,set to NULL; outside every treatment target-category window
DQ-001131,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1457999534|month=2024-12|ndc_category=RHEUM_JAK_ORAL,rx_volume,123,,set to NULL; outside every treatment target-category window
DQ-001132,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1464805419|month=2024-12|ndc_category=CV_ANTICOAG_ORAL,rx_volume,82,,set to NULL; outside every treatment target-category window
DQ-001133,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1160075531|month=2023-07|ndc_category=PULM_ICS_LABA_INH,rx_volume,130,,set to NULL; outside every treatment target-category window
DQ-001134,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1989798412|month=2023-07|ndc_category=CV_ANTICOAG_ORAL,rx_volume,319,,set to NULL; outside every treatment target-category window
DQ-001135,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1903521262|month=2023-09|ndc_category=ONC_TARGETED_ORAL,rx_volume,116,,set to NULL; outside every treatment target-category window
DQ-001136,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1820307894|month=2025-09|ndc_category=PULM_ICS_LABA_INH,rx_volume,414,,set to NULL; outside every treatment target-category window
DQ-001137,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1425171802|month=2022-12|ndc_category=METABOLIC_GLP1_INJ,rx_volume,76,,set to NULL; outside every treatment target-category window
DQ-001138,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1475353029|month=2024-02|ndc_category=CV_ANTICOAG_ORAL,rx_volume,180,,set to NULL; outside every treatment target-category window
DQ-001139,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1354344503|month=2025-07|ndc_category=METABOLIC_GLP1_INJ,rx_volume,58,,set to NULL; outside every treatment target-category window
DQ-001140,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1206870192|month=2025-10|ndc_category=ONC_TARGETED_ORAL,rx_volume,585,,set to NULL; outside every treatment target-category window
DQ-001141,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1284061300|month=2024-05|ndc_category=CV_ANTICOAG_ORAL,rx_volume,230,,set to NULL; outside every treatment target-category window
DQ-001142,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1950588461|month=2023-10|ndc_category=CARD_HF_ARNI,rx_volume,414,,set to NULL; outside every treatment target-category window
DQ-001143,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1535820066|month=2024-11|ndc_category=METABOLIC_GLP1_INJ,rx_volume,501,,set to NULL; outside every treatment target-category window
DQ-001144,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1555316755|month=2024-11|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,394,,set to NULL; outside every treatment target-category window
DQ-001145,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1368009035|month=2025-07|ndc_category=CARD_HF_ARNI,rx_volume,321,,set to NULL; outside every treatment target-category window
DQ-001146,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1875708707|month=2023-05|ndc_category=CV_ANTICOAG_ORAL,rx_volume,122,,set to NULL; outside every treatment target-category window
DQ-001147,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1332815285|month=2024-03|ndc_category=METABOLIC_GLP1_INJ,rx_volume,48,,set to NULL; outside every treatment target-category window
DQ-001148,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1679813331|month=2023-03|ndc_category=CV_ANTICOAG_ORAL,rx_volume,119,,set to NULL; outside every treatment target-category window
DQ-001149,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1704308638|month=2023-05|ndc_category=METABOLIC_GLP1_INJ,rx_volume,167,,set to NULL; outside every treatment target-category window
DQ-001150,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1309748980|month=2023-04|ndc_category=CV_ANTICOAG_ORAL,rx_volume,45,,set to NULL; outside every treatment target-category window
DQ-001151,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1279255164|month=2025-03|ndc_category=CARD_HF_ARNI,rx_volume,260,,set to NULL; outside every treatment target-category window
DQ-001152,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1294882026|month=2023-01|ndc_category=ONC_TARGETED_ORAL,rx_volume,199,,set to NULL; outside every treatment target-category window
DQ-001153,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1330017819|month=2025-08|ndc_category=CV_ANTICOAG_ORAL,rx_volume,334,,set to NULL; outside every treatment target-category window
DQ-001154,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1727100020|month=2025-03|ndc_category=CARD_HF_ARNI,rx_volume,683,,set to NULL; outside every treatment target-category window
DQ-001155,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1124890801|month=2023-01|ndc_category=METABOLIC_GLP1_INJ,rx_volume,59,,set to NULL; outside every treatment target-category window
DQ-001156,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1529045985|month=2023-07|ndc_category=CV_ANTICOAG_ORAL,rx_volume,184,,set to NULL; outside every treatment target-category window
DQ-001157,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1686880901|month=2023-01|ndc_category=METABOLIC_GLP1_INJ,rx_volume,75,,set to NULL; outside every treatment target-category window
DQ-001158,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1501015600|month=2025-03|ndc_category=CV_ANTICOAG_ORAL,rx_volume,51,,set to NULL; outside every treatment target-category window
DQ-001159,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1190842652|month=2023-09|ndc_category=CV_ANTICOAG_ORAL,rx_volume,172,,set to NULL; outside every treatment target-category window
DQ-001160,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1632734848|month=2023-07|ndc_category=METABOLIC_GLP1_INJ,rx_volume,119,,set to NULL; outside every treatment target-category window
DQ-001161,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1356707665|month=2024-06|ndc_category=CV_ANTICOAG_ORAL,rx_volume,122,,set to NULL; outside every treatment target-category window
DQ-001162,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1976038558|month=2024-04|ndc_category=CARD_HF_ARNI,rx_volume,327,,set to NULL; outside every treatment target-category window
DQ-001163,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1424541534|month=2024-04|ndc_category=CV_ANTICOAG_ORAL,rx_volume,34,,set to NULL; outside every treatment target-category window
DQ-001164,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1043802820|month=2025-04|ndc_category=ONC_TARGETED_ORAL,rx_volume,84,,set to NULL; outside every treatment target-category window
DQ-001165,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1200437733|month=2025-03|ndc_category=CV_ANTICOAG_ORAL,rx_volume,144,,set to NULL; outside every treatment target-category window
DQ-001166,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1285520676|month=2025-02|ndc_category=CARD_HF_ARNI,rx_volume,82,,set to NULL; outside every treatment target-category window
DQ-001167,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1614978876|month=2024-02|ndc_category=METABOLIC_GLP1_INJ,rx_volume,55,,set to NULL; outside every treatment target-category window
DQ-001168,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1646792071|month=2022-12|ndc_category=CARD_HF_ARNI,rx_volume,211,,set to NULL; outside every treatment target-category window
DQ-001169,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1299832539|month=2023-02|ndc_category=ENDO_BASAL_INSULIN,rx_volume,296,,set to NULL; outside every treatment target-category window
DQ-001170,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1639269087|month=2024-06|ndc_category=CV_ANTICOAG_ORAL,rx_volume,204,,set to NULL; outside every treatment target-category window
DQ-001171,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1291534000|month=2025-02|ndc_category=CV_ANTICOAG_ORAL,rx_volume,290,,set to NULL; outside every treatment target-category window
